846006	29326042	0
846006	29766083	0
846006	265190042	0
846006	260411958	0
846006	268680208	0
846006	263092750	0
846006	256290250	0
846006	254861792	0
846006	261263333	0
846006	261774000	0
846006	265353583	0
846006	263211125	0
846006	262376958	0
846006	263676959	0
846006	262470959	0
846006	258860834	0
846006	221076208	0
846006	215417333	0
846006	218827625	0
846006	219912000	0
846006	217578792	0
846006	216664042	0
846006	219009916	0
846006	225977208	0
846006	264873041	0
846006	230255583	0
